nLocation = 20;
AreaWidth = 10;
Horizen = 1440;
MaxAirTime = 120;
ChargingTime = 5;
VehicleLocation =  [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 0 0 0 0 0 0 0 0 0 0 0 0
     0 0 0 0 0 0 0 0];
InitialMissionCompleteTime =  [74 60 31 95 95 50 84 34 18 82 83 69 46 14 102 89 92 101 47 50];
Tasks =  {<"on" 1 1 1 2 0 74>
     <"charge" 1 100 1 2 79 84>
     <"on" 1 2 1 2 74 184>
     <"charge" 1 200 1 2 189 194>
     <"on" 1 3 1 2 184 294>
     <"charge" 1 300 1 2 299 304>
     <"on" 1 4 1 2 294 404>
     <"charge" 1 400 1 2 409 414>
     <"on" 1 5 1 2 404 514>
     <"charge" 1 500 1 2 519 524>
     <"on" 1 6 1 2 514 624>
     <"charge" 1 600 1 2 629 634>
     <"on" 1 7 1 2 624 734>
     <"charge" 1 700 1 2 739 744>
     <"on" 1 8 1 2 734 844>
     <"charge" 1 800 1 2 849 854>
     <"on" 1 9 1 2 844 954>
     <"charge" 1 900 1 2 959 964>
     <"on" 1 10 1 2 954 1064>
     <"charge" 1 1000 1 2 1069 1074>
     <"on" 1 11 1 2 1064 1174>
     <"charge" 1 1100 1 2 1179 1184>
     <"on" 1 12 1 2 1174 1284>
     <"charge" 1 1200 1 2 1289 1294>
     <"on" 1 13 1 2 1284 1394>
     <"charge" 1 1300 1 2 1399 1404>
     <"on" 1 14 1 2 1394 1440>
     <"on" 2 1 4 2 0 60>
     <"charge" 2 100 4 2 63 68>
     <"on" 2 2 4 2 60 174>
     <"charge" 2 200 4 2 177 182>
     <"on" 2 3 4 2 174 288>
     <"charge" 2 300 4 2 291 296>
     <"on" 2 4 4 2 288 402>
     <"charge" 2 400 4 2 405 410>
     <"on" 2 5 4 2 402 516>
     <"charge" 2 500 4 2 519 524>
     <"on" 2 6 4 2 516 630>
     <"charge" 2 600 4 2 633 638>
     <"on" 2 7 4 2 630 744>
     <"charge" 2 700 4 2 747 752>
     <"on" 2 8 4 2 744 858>
     <"charge" 2 800 4 2 861 866>
     <"on" 2 9 4 2 858 972>
     <"charge" 2 900 4 2 975 980>
     <"on" 2 10 4 2 972 1086>
     <"charge" 2 1000 4 2 1089 1094>
     <"on" 2 11 4 2 1086 1200>
     <"charge" 2 1100 4 2 1203 1208>
     <"on" 2 12 4 2 1200 1314>
     <"charge" 2 1200 4 2 1317 1322>
     <"on" 2 13 4 2 1314 1428>
     <"charge" 2 1300 4 2 1431 1436>
     <"on" 2 14 4 2 1428 1440>
     <"on" 3 1 6 2 0 31>
     <"charge" 3 100 6 2 34 39>
     <"on" 3 2 6 2 31 145>
     <"charge" 3 200 6 2 148 153>
     <"on" 3 3 6 2 145 259>
     <"charge" 3 300 6 2 262 267>
     <"on" 3 4 6 2 259 373>
     <"charge" 3 400 6 2 376 381>
     <"on" 3 5 6 2 373 487>
     <"charge" 3 500 6 2 490 495>
     <"on" 3 6 6 2 487 601>
     <"charge" 3 600 6 2 604 609>
     <"on" 3 7 6 2 601 715>
     <"charge" 3 700 6 2 718 723>
     <"on" 3 8 6 2 715 829>
     <"charge" 3 800 6 2 832 837>
     <"on" 3 9 6 2 829 943>
     <"charge" 3 900 6 2 946 951>
     <"on" 3 10 6 2 943 1057>
     <"charge" 3 1000 6 2 1060 1065>
     <"on" 3 11 6 2 1057 1171>
     <"charge" 3 1100 6 2 1174 1179>
     <"on" 3 12 6 2 1171 1285>
     <"charge" 3 1200 6 2 1288 1293>
     <"on" 3 13 6 2 1285 1399>
     <"charge" 3 1300 6 2 1402 1407>
     <"on" 3 14 6 2 1399 1440>
     <"on" 4 1 1 9 0 95>
     <"charge" 4 100 1 9 101 106>
     <"on" 4 2 1 9 95 203>
     <"charge" 4 200 1 9 209 214>
     <"on" 4 3 1 9 203 311>
     <"charge" 4 300 1 9 317 322>
     <"on" 4 4 1 9 311 419>
     <"charge" 4 400 1 9 425 430>
     <"on" 4 5 1 9 419 527>
     <"charge" 4 500 1 9 533 538>
     <"on" 4 6 1 9 527 635>
     <"charge" 4 600 1 9 641 646>
     <"on" 4 7 1 9 635 743>
     <"charge" 4 700 1 9 749 754>
     <"on" 4 8 1 9 743 851>
     <"charge" 4 800 1 9 857 862>
     <"on" 4 9 1 9 851 959>
     <"charge" 4 900 1 9 965 970>
     <"on" 4 10 1 9 959 1067>
     <"charge" 4 1000 1 9 1073 1078>
     <"on" 4 11 1 9 1067 1175>
     <"charge" 4 1100 1 9 1181 1186>
     <"on" 4 12 1 9 1175 1283>
     <"charge" 4 1200 1 9 1289 1294>
     <"on" 4 13 1 9 1283 1391>
     <"charge" 4 1300 1 9 1397 1402>
     <"on" 4 14 1 9 1391 1440>
     <"on" 5 1 6 4 0 95>
     <"charge" 5 100 6 4 96 101>
     <"on" 5 2 6 4 95 213>
     <"charge" 5 200 6 4 214 219>
     <"on" 5 3 6 4 213 331>
     <"charge" 5 300 6 4 332 337>
     <"on" 5 4 6 4 331 449>
     <"charge" 5 400 6 4 450 455>
     <"on" 5 5 6 4 449 567>
     <"charge" 5 500 6 4 568 573>
     <"on" 5 6 6 4 567 685>
     <"charge" 5 600 6 4 686 691>
     <"on" 5 7 6 4 685 803>
     <"charge" 5 700 6 4 804 809>
     <"on" 5 8 6 4 803 921>
     <"charge" 5 800 6 4 922 927>
     <"on" 5 9 6 4 921 1039>
     <"charge" 5 900 6 4 1040 1045>
     <"on" 5 10 6 4 1039 1157>
     <"charge" 5 1000 6 4 1158 1163>
     <"on" 5 11 6 4 1157 1275>
     <"charge" 5 1100 6 4 1276 1281>
     <"on" 5 12 6 4 1275 1393>
     <"charge" 5 1200 6 4 1394 1399>
     <"on" 5 13 6 4 1393 1440>
     <"on" 6 1 6 2 0 50>
     <"charge" 6 100 6 2 53 58>
     <"on" 6 2 6 2 50 164>
     <"charge" 6 200 6 2 167 172>
     <"on" 6 3 6 2 164 278>
     <"charge" 6 300 6 2 281 286>
     <"on" 6 4 6 2 278 392>
     <"charge" 6 400 6 2 395 400>
     <"on" 6 5 6 2 392 506>
     <"charge" 6 500 6 2 509 514>
     <"on" 6 6 6 2 506 620>
     <"charge" 6 600 6 2 623 628>
     <"on" 6 7 6 2 620 734>
     <"charge" 6 700 6 2 737 742>
     <"on" 6 8 6 2 734 848>
     <"charge" 6 800 6 2 851 856>
     <"on" 6 9 6 2 848 962>
     <"charge" 6 900 6 2 965 970>
     <"on" 6 10 6 2 962 1076>
     <"charge" 6 1000 6 2 1079 1084>
     <"on" 6 11 6 2 1076 1190>
     <"charge" 6 1100 6 2 1193 1198>
     <"on" 6 12 6 2 1190 1304>
     <"charge" 6 1200 6 2 1307 1312>
     <"on" 6 13 6 2 1304 1418>
     <"charge" 6 1300 6 2 1421 1426>
     <"on" 6 14 6 2 1418 1440>
     <"on" 7 1 5 5 0 84>
