nLocation = 8;
AreaWidth = 10;
Horizen = 1440;
MaxAirTime = 90;
ChargingTime = 5;
VehicleLocation =  [1 2 3 4 5 6 7 8 0 0 0 0 0 0 0 0];
InitialMissionCompleteTime =  [73 9 59 42 7 76 9 29];
Tasks =  {<"on" 1 1 8 0 0 73>
     <"charge" 1 100 8 0 79 84>
     <"on" 1 2 8 0 73 151>
     <"charge" 1 200 8 0 157 162>
     <"on" 1 3 8 0 151 229>
     <"charge" 1 300 8 0 235 240>
     <"on" 1 4 8 0 229 307>
     <"charge" 1 400 8 0 313 318>
     <"on" 1 5 8 0 307 385>
     <"charge" 1 500 8 0 391 396>
     <"on" 1 6 8 0 385 463>
     <"charge" 1 600 8 0 469 474>
     <"on" 1 7 8 0 463 541>
     <"charge" 1 700 8 0 547 552>
     <"on" 1 8 8 0 541 619>
     <"charge" 1 800 8 0 625 630>
     <"on" 1 9 8 0 619 697>
     <"charge" 1 900 8 0 703 708>
     <"on" 1 10 8 0 697 775>
     <"charge" 1 1000 8 0 781 786>
     <"on" 1 11 8 0 775 853>
     <"charge" 1 1100 8 0 859 864>
     <"on" 1 12 8 0 853 931>
     <"charge" 1 1200 8 0 937 942>
     <"on" 1 13 8 0 931 1009>
     <"charge" 1 1300 8 0 1015 1020>
     <"on" 1 14 8 0 1009 1087>
     <"charge" 1 1400 8 0 1093 1098>
     <"on" 1 15 8 0 1087 1165>
     <"charge" 1 1500 8 0 1171 1176>
     <"on" 1 16 8 0 1165 1243>
     <"charge" 1 1600 8 0 1249 1254>
     <"on" 1 17 8 0 1243 1321>
     <"charge" 1 1700 8 0 1327 1332>
     <"on" 1 18 8 0 1321 1399>
     <"charge" 1 1800 8 0 1405 1410>
     <"on" 1 19 8 0 1399 1440>
     <"on" 2 1 7 2 0 9>
     <"charge" 2 100 7 2 13 18>
     <"on" 2 2 7 2 9 91>
     <"charge" 2 200 7 2 95 100>
     <"on" 2 3 7 2 91 173>
     <"charge" 2 300 7 2 177 182>
     <"on" 2 4 7 2 173 255>
     <"charge" 2 400 7 2 259 264>
     <"on" 2 5 7 2 255 337>
     <"charge" 2 500 7 2 341 346>
     <"on" 2 6 7 2 337 419>
     <"charge" 2 600 7 2 423 428>
     <"on" 2 7 7 2 419 501>
     <"charge" 2 700 7 2 505 510>
     <"on" 2 8 7 2 501 583>
     <"charge" 2 800 7 2 587 592>
     <"on" 2 9 7 2 583 665>
     <"charge" 2 900 7 2 669 674>
     <"on" 2 10 7 2 665 747>
     <"charge" 2 1000 7 2 751 756>
     <"on" 2 11 7 2 747 829>
     <"charge" 2 1100 7 2 833 838>
     <"on" 2 12 7 2 829 911>
     <"charge" 2 1200 7 2 915 920>
     <"on" 2 13 7 2 911 993>
     <"charge" 2 1300 7 2 997 1002>
     <"on" 2 14 7 2 993 1075>
     <"charge" 2 1400 7 2 1079 1084>
     <"on" 2 15 7 2 1075 1157>
     <"charge" 2 1500 7 2 1161 1166>
     <"on" 2 16 7 2 1157 1239>
     <"charge" 2 1600 7 2 1243 1248>
     <"on" 2 17 7 2 1239 1321>
     <"charge" 2 1700 7 2 1325 1330>
     <"on" 2 18 7 2 1321 1403>
     <"charge" 2 1800 7 2 1407 1412>
     <"on" 2 19 7 2 1403 1440>
     <"on" 3 1 0 9 0 59>
     <"charge" 3 100 0 9 65 70>
     <"on" 3 2 0 9 59 137>
     <"charge" 3 200 0 9 143 148>
     <"on" 3 3 0 9 137 215>
     <"charge" 3 300 0 9 221 226>
     <"on" 3 4 0 9 215 293>
     <"charge" 3 400 0 9 299 304>
     <"on" 3 5 0 9 293 371>
     <"charge" 3 500 0 9 377 382>
     <"on" 3 6 0 9 371 449>
     <"charge" 3 600 0 9 455 460>
     <"on" 3 7 0 9 449 527>
     <"charge" 3 700 0 9 533 538>
     <"on" 3 8 0 9 527 605>
     <"charge" 3 800 0 9 611 616>
     <"on" 3 9 0 9 605 683>
     <"charge" 3 900 0 9 689 694>
     <"on" 3 10 0 9 683 761>
     <"charge" 3 1000 0 9 767 772>
     <"on" 3 11 0 9 761 839>
     <"charge" 3 1100 0 9 845 850>
     <"on" 3 12 0 9 839 917>
     <"charge" 3 1200 0 9 923 928>
     <"on" 3 13 0 9 917 995>
     <"charge" 3 1300 0 9 1001 1006>
     <"on" 3 14 0 9 995 1073>
     <"charge" 3 1400 0 9 1079 1084>
     <"on" 3 15 0 9 1073 1151>
     <"charge" 3 1500 0 9 1157 1162>
     <"on" 3 16 0 9 1151 1229>
     <"charge" 3 1600 0 9 1235 1240>
     <"on" 3 17 0 9 1229 1307>
     <"charge" 3 1700 0 9 1313 1318>
     <"on" 3 18 0 9 1307 1385>
     <"charge" 3 1800 0 9 1391 1396>
     <"on" 3 19 0 9 1385 1440>
     <"on" 4 1 1 4 0 42>
     <"charge" 4 100 1 4 46 51>
     <"on" 4 2 1 4 42 124>
     <"charge" 4 200 1 4 128 133>
     <"on" 4 3 1 4 124 206>
     <"charge" 4 300 1 4 210 215>
     <"on" 4 4 1 4 206 288>
     <"charge" 4 400 1 4 292 297>
     <"on" 4 5 1 4 288 370>
     <"charge" 4 500 1 4 374 379>
     <"on" 4 6 1 4 370 452>
     <"charge" 4 600 1 4 456 461>
     <"on" 4 7 1 4 452 534>
     <"charge" 4 700 1 4 538 543>
     <"on" 4 8 1 4 534 616>
     <"charge" 4 800 1 4 620 625>
     <"on" 4 9 1 4 616 698>
     <"charge" 4 900 1 4 702 707>
     <"on" 4 10 1 4 698 780>
     <"charge" 4 1000 1 4 784 789>
     <"on" 4 11 1 4 780 862>
     <"charge" 4 1100 1 4 866 871>
     <"on" 4 12 1 4 862 944>
     <"charge" 4 1200 1 4 948 953>
     <"on" 4 13 1 4 944 1026>
     <"charge" 4 1300 1 4 1030 1035>
     <"on" 4 14 1 4 1026 1108>
     <"charge" 4 1400 1 4 1112 1117>
     <"on" 4 15 1 4 1108 1190>
     <"charge" 4 1500 1 4 1194 1199>
     <"on" 4 16 1 4 1190 1272>
     <"charge" 4 1600 1 4 1276 1281>
     <"on" 4 17 1 4 1272 1354>
     <"charge" 4 1700 1 4 1358 1363>
     <"on" 4 18 1 4 1354 1436>
     <"on" 5 1 9 3 0 7>
     <"charge" 5 100 9 3 11 16>
     <"on" 5 2 9 3 7 89>
     <"charge" 5 200 9 3 93 98>
     <"on" 5 3 9 3 89 171>
     <"charge" 5 300 9 3 175 180>
     <"on" 5 4 9 3 171 253>
     <"charge" 5 400 9 3 257 262>
     <"on" 5 5 9 3 253 335>
     <"charge" 5 500 9 3 339 344>
     <"on" 5 6 9 3 335 417>
     <"charge" 5 600 9 3 421 426>
     <"on" 5 7 9 3 417 499>
     <"charge" 5 700 9 3 503 508>
     <"on" 5 8 9 3 499 581>
     <"charge" 5 800 9 3 585 590>
     <"on" 5 9 9 3 581 663>
     <"charge" 5 900 9 3 667 672>
     <"on" 5 10 9 3 663 745>
     <"charge" 5 1000 9 3 749 754>
     <"on" 5 11 9 3 745 827>
     <"charge" 5 1100 9 3 831 836>
     <"on" 5 12 9 3 827 909>
     <"charge" 5 1200 9 3 913 918>
     <"on" 5 13 9 3 909 991>
     <"charge" 5 1300 9 3 995 1000>
     <"on" 5 14 9 3 991 1073>
     <"charge" 5 1400 9 3 1077 1082>
     <"on" 5 15 9 3 1073 1155>
     <"charge" 5 1500 9 3 1159 1164>
     <"on" 5 16 9 3 1155 1237>
     <"charge" 5 1600 9 3 1241 1246>
     <"on" 5 17 9 3 1237 1319>
     <"charge" 5 1700 9 3 1323 1328>
     <"on" 5 18 9 3 1319 1401>
     <"charge" 5 1800 9 3 1405 1410>
     <"on" 5 19 9 3 1401 1440>
     <"on" 6 1 8 2 0 76>
     <"charge" 6 100 8 2 80 85>
     <"on" 6 2 8 2 76 158>
     <"charge" 6 200 8 2 162 167>
     <"on" 6 3 8 2 158 240>
     <"charge" 6 300 8 2 244 249>
     <"on" 6 4 8 2 240 322>
     <"charge" 6 400 8 2 326 331>
     <"on" 6 5 8 2 322 404>
     <"charge" 6 500 8 2 408 413>
     <"on" 6 6 8 2 404 486>
     <"charge" 6 600 8 2 490 495>
     <"on" 6 7 8 2 486 568>
     <"charge" 6 700 8 2 572 577>
     <"on" 6 8 8 2 568 650>
     <"charge" 6 800 8 2 654 659>
     <"on" 6 9 8 2 650 732>
     <"charge" 6 900 8 2 736 741>
     <"on" 6 10 8 2 732 814>
     <"charge" 6 1000 8 2 818 823>
     <"on" 6 11 8 2 814 896>
     <"charge" 6 1100 8 2 900 905>
     <"on" 6 12 8 2 896 978>
     <"charge" 6 1200 8 2 982 987>
     <"on" 6 13 8 2 978 1060>
     <"charge" 6 1300 8 2 1064 1069>
     <"on" 6 14 8 2 1060 1142>
     <"charge" 6 1400 8 2 1146 1151>
     <"on" 6 15 8 2 1142 1224>
     <"charge" 6 1500 8 2 1228 1233>
     <"on" 6 16 8 2 1224 1306>
     <"charge" 6 1600 8 2 1310 1315>
     <"on" 6 17 8 2 1306 1388>
     <"charge" 6 1700 8 2 1392 1397>
     <"on" 6 18 8 2 1388 1440>
     <"on" 7 1 8 5 0 9>
     <"charge" 7 100 8 5 12 17>
     <"on" 7 2 8 5 9 93>
     <"charge" 7 200 8 5 96 101>
     <"on" 7 3 8 5 93 177>
     <"charge" 7 300 8 5 180 185>
     <"on" 7 4 8 5 177 261>
     <"charge" 7 400 8 5 264 269>
     <"on" 7 5 8 5 261 345>
     <"charge" 7 500 8 5 348 353>
     <"on" 7 6 8 5 345 429>
     <"charge" 7 600 8 5 432 437>
     <"on" 7 7 8 5 429 513>
     <"charge" 7 700 8 5 516 521>
     <"on" 7 8 8 5 513 597>
     <"charge" 7 800 8 5 600 605>
     <"on" 7 9 8 5 597 681>
     <"charge" 7 900 8 5 684 689>
     <"on" 7 10 8 5 681 765>
     <"charge" 7 1000 8 5 768 773>
     <"on" 7 11 8 5 765 849>
     <"charge" 7 1100 8 5 852 857>
     <"on" 7 12 8 5 849 933>
     <"charge" 7 1200 8 5 936 941>
     <"on" 7 13 8 5 933 1017>
     <"charge" 7 1300 8 5 1020 1025>
     <"on" 7 14 8 5 1017 1101>
     <"charge" 7 1400 8 5 1104 1109>
     <"on" 7 15 8 5 1101 1185>
     <"charge" 7 1500 8 5 1188 1193>
     <"on" 7 16 8 5 1185 1269>
     <"charge" 7 1600 8 5 1272 1277>
     <"on" 7 17 8 5 1269 1353>
     <"charge" 7 1700 8 5 1356 1361>
     <"on" 7 18 8 5 1353 1437>
     <"on" 8 1 9 0 0 29>
     <"charge" 8 100 9 0 35 40>
     <"on" 8 2 9 0 29 107>
     <"charge" 8 200 9 0 113 118>
     <"on" 8 3 9 0 107 185>
     <"charge" 8 300 9 0 191 196>
     <"on" 8 4 9 0 185 263>
     <"charge" 8 400 9 0 269 274>
     <"on" 8 5 9 0 263 341>
     <"charge" 8 500 9 0 347 352>
     <"on" 8 6 9 0 341 419>
     <"charge" 8 600 9 0 425 430>
     <"on" 8 7 9 0 419 497>
     <"charge" 8 700 9 0 503 508>
     <"on" 8 8 9 0 497 575>
     <"charge" 8 800 9 0 581 586>
     <"on" 8 9 9 0 575 653>
     <"charge" 8 900 9 0 659 664>
     <"on" 8 10 9 0 653 731>
     <"charge" 8 1000 9 0 737 742>
     <"on" 8 11 9 0 731 809>
     <"charge" 8 1100 9 0 815 820>
     <"on" 8 12 9 0 809 887>
     <"charge" 8 1200 9 0 893 898>
     <"on" 8 13 9 0 887 965>
     <"charge" 8 1300 9 0 971 976>
     <"on" 8 14 9 0 965 1043>
     <"charge" 8 1400 9 0 1049 1054>
     <"on" 8 15 9 0 1043 1121>
     <"charge" 8 1500 9 0 1127 1132>
     <"on" 8 16 9 0 1121 1199>
     <"charge" 8 1600 9 0 1205 1210>
     <"on" 8 17 9 0 1199 1277>
     <"charge" 8 1700 9 0 1283 1288>
     <"on" 8 18 9 0 1277 1355>
     <"charge" 8 1800 9 0 1361 1366>
     <"on" 8 19 9 0 1355 1433>
     <"charge" 8 1900 9 0 1439 1440>
     <"on" 8 20 9 0 1433 1440>};
Travel =  {<0 0 0> <0 1 6> <0 2 4> <0 3 6> <0 4 4> <0 5 4> <0 6 4>
     <0 7 3> <0 8 6> <1 0 6> <1 1 0> <1 2 2> <1 3 12>
     <1 4 8> <1 5 3> <1 6 2> <1 7 5> <1 8 1> <2 0 4>
     <2 1 2> <2 2 0> <2 3 10> <2 4 6> <2 5 2> <2 6 1>
     <2 7 3> <2 8 3> <3 0 6> <3 1 12> <3 2 10> <3 3 0>
     <3 4 5> <3 5 11> <3 6 11> <3 7 9> <3 8 13> <4 0 4>
     <4 1 8> <4 2 6> <4 3 5> <4 4 0> <4 5 8> <4 6 7>
     <4 7 7> <4 8 9> <5 0 4> <5 1 3> <5 2 2> <5 3 11>
     <5 4 8> <5 5 0> <5 6 1> <5 7 2> <5 8 3> <6 0 4>
     <6 1 2> <6 2 1> <6 3 11> <6 4 7> <6 5 1> <6 6 0>
     <6 7 3> <6 8 2> <7 0 3> <7 1 5> <7 2 3> <7 3 9>
     <7 4 7> <7 5 2> <7 6 3> <7 7 0> <7 8 5> <8 0 6>
     <8 1 1> <8 2 3> <8 3 13> <8 4 9> <8 5 3> <8 6 2>
     <8 7 5> <8 8 0>};
Nodes =  {<0 5 5> <1 8 0> <2 7 2> <3 0 9> <4 1 4> <5 9 3> <6 8 2>
     <7 8 5> <8 9 0>};
