nLocation = 30;
AreaWidth = 10;
Horizen = 1440;
MaxAirTime = 90;
ChargingTime = 5;
VehicleLocation =  [1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28
     29 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0];
InitialMissionCompleteTime =  [22 57 27 71 23 20 44 58 55 27 15 12 37 24 18 65 53 8 52 68 65 23 24 41 18
     52 53 54 69 50];
Tasks =  {<"on" 1 1 2 9 0 22>
     <"charge" 1 100 2 9 27 32>
     <"on" 1 2 2 9 22 102>
     <"charge" 1 200 2 9 107 112>
     <"on" 1 3 2 9 102 182>
     <"charge" 1 300 2 9 187 192>
     <"on" 1 4 2 9 182 262>
     <"charge" 1 400 2 9 267 272>
     <"on" 1 5 2 9 262 342>
     <"charge" 1 500 2 9 347 352>
     <"on" 1 6 2 9 342 422>
     <"charge" 1 600 2 9 427 432>
     <"on" 1 7 2 9 422 502>
     <"charge" 1 700 2 9 507 512>
     <"on" 1 8 2 9 502 582>
     <"charge" 1 800 2 9 587 592>
     <"on" 1 9 2 9 582 662>
     <"charge" 1 900 2 9 667 672>
     <"on" 1 10 2 9 662 742>
     <"charge" 1 1000 2 9 747 752>
     <"on" 1 11 2 9 742 822>
     <"charge" 1 1100 2 9 827 832>
     <"on" 1 12 2 9 822 902>
     <"charge" 1 1200 2 9 907 912>
     <"on" 1 13 2 9 902 982>
     <"charge" 1 1300 2 9 987 992>
     <"on" 1 14 2 9 982 1062>
     <"charge" 1 1400 2 9 1067 1072>
     <"on" 1 15 2 9 1062 1142>
     <"charge" 1 1500 2 9 1147 1152>
     <"on" 1 16 2 9 1142 1222>
     <"charge" 1 1600 2 9 1227 1232>
     <"on" 1 17 2 9 1222 1302>
     <"charge" 1 1700 2 9 1307 1312>
     <"on" 1 18 2 9 1302 1382>
     <"charge" 1 1800 2 9 1387 1392>
     <"on" 1 19 2 9 1382 1440>
     <"on" 2 1 1 7 0 57>
     <"charge" 2 100 1 7 61 66>
     <"on" 2 2 1 7 57 139>
     <"charge" 2 200 1 7 143 148>
     <"on" 2 3 1 7 139 221>
     <"charge" 2 300 1 7 225 230>
     <"on" 2 4 1 7 221 303>
     <"charge" 2 400 1 7 307 312>
     <"on" 2 5 1 7 303 385>
     <"charge" 2 500 1 7 389 394>
     <"on" 2 6 1 7 385 467>
     <"charge" 2 600 1 7 471 476>
     <"on" 2 7 1 7 467 549>
     <"charge" 2 700 1 7 553 558>
     <"on" 2 8 1 7 549 631>
     <"charge" 2 800 1 7 635 640>
     <"on" 2 9 1 7 631 713>
     <"charge" 2 900 1 7 717 722>
     <"on" 2 10 1 7 713 795>
     <"charge" 2 1000 1 7 799 804>
     <"on" 2 11 1 7 795 877>
     <"charge" 2 1100 1 7 881 886>
     <"on" 2 12 1 7 877 959>
     <"charge" 2 1200 1 7 963 968>
     <"on" 2 13 1 7 959 1041>
     <"charge" 2 1300 1 7 1045 1050>
     <"on" 2 14 1 7 1041 1123>
     <"charge" 2 1400 1 7 1127 1132>
     <"on" 2 15 1 7 1123 1205>
     <"charge" 2 1500 1 7 1209 1214>
     <"on" 2 16 1 7 1205 1287>
     <"charge" 2 1600 1 7 1291 1296>
     <"on" 2 17 1 7 1287 1369>
     <"charge" 2 1700 1 7 1373 1378>
     <"on" 2 18 1 7 1369 1440>
     <"on" 3 1 5 2 0 27>
     <"charge" 3 100 5 2 30 35>
     <"on" 3 2 5 2 27 111>
     <"charge" 3 200 5 2 114 119>
     <"on" 3 3 5 2 111 195>
     <"charge" 3 300 5 2 198 203>
     <"on" 3 4 5 2 195 279>
     <"charge" 3 400 5 2 282 287>
     <"on" 3 5 5 2 279 363>
     <"charge" 3 500 5 2 366 371>
     <"on" 3 6 5 2 363 447>
     <"charge" 3 600 5 2 450 455>
     <"on" 3 7 5 2 447 531>
     <"charge" 3 700 5 2 534 539>
     <"on" 3 8 5 2 531 615>
     <"charge" 3 800 5 2 618 623>
     <"on" 3 9 5 2 615 699>
     <"charge" 3 900 5 2 702 707>
     <"on" 3 10 5 2 699 783>
     <"charge" 3 1000 5 2 786 791>
     <"on" 3 11 5 2 783 867>
     <"charge" 3 1100 5 2 870 875>
     <"on" 3 12 5 2 867 951>
     <"charge" 3 1200 5 2 954 959>
     <"on" 3 13 5 2 951 1035>
     <"charge" 3 1300 5 2 1038 1043>
     <"on" 3 14 5 2 1035 1119>
     <"charge" 3 1400 5 2 1122 1127>
     <"on" 3 15 5 2 1119 1203>
     <"charge" 3 1500 5 2 1206 1211>
     <"on" 3 16 5 2 1203 1287>
     <"charge" 3 1600 5 2 1290 1295>
     <"on" 3 17 5 2 1287 1371>
     <"charge" 3 1700 5 2 1374 1379>
     <"on" 3 18 5 2 1371 1440>
     <"on" 4 1 1 0 0 71>
     <"charge" 4 100 1 0 77 82>
     <"on" 4 2 1 0 71 149>
     <"charge" 4 200 1 0 155 160>
     <"on" 4 3 1 0 149 227>
     <"charge" 4 300 1 0 233 238>
     <"on" 4 4 1 0 227 305>
     <"charge" 4 400 1 0 311 316>
     <"on" 4 5 1 0 305 383>
     <"charge" 4 500 1 0 389 394>
     <"on" 4 6 1 0 383 461>
     <"charge" 4 600 1 0 467 472>
     <"on" 4 7 1 0 461 539>
