nLocation = 6;
AreaWidth = 10;
Horizen = 1440;
MaxAirTime = 120;
ChargingTime = 5;
VehicleLocation =  [1 2 3 4 5 6 0 0 0 0 0 0];
InitialMissionCompleteTime =  [88 61 94 9 107 10];
Tasks =  {<"on" 1 1 8 0 0 88>
     <"charge" 1 100 8 0 94 99>
     <"on" 1 2 8 0 88 196>
     <"charge" 1 200 8 0 202 207>
     <"on" 1 3 8 0 196 304>
     <"charge" 1 300 8 0 310 315>
     <"on" 1 4 8 0 304 412>
     <"charge" 1 400 8 0 418 423>
     <"on" 1 5 8 0 412 520>
     <"charge" 1 500 8 0 526 531>
     <"on" 1 6 8 0 520 628>
     <"charge" 1 600 8 0 634 639>
     <"on" 1 7 8 0 628 736>
     <"charge" 1 700 8 0 742 747>
     <"on" 1 8 8 0 736 844>
     <"charge" 1 800 8 0 850 855>
     <"on" 1 9 8 0 844 952>
     <"charge" 1 900 8 0 958 963>
     <"on" 1 10 8 0 952 1060>
     <"charge" 1 1000 8 0 1066 1071>
     <"on" 1 11 8 0 1060 1168>
     <"charge" 1 1100 8 0 1174 1179>
     <"on" 1 12 8 0 1168 1276>
     <"charge" 1 1200 8 0 1282 1287>
     <"on" 1 13 8 0 1276 1384>
     <"charge" 1 1300 8 0 1390 1395>
     <"on" 1 14 8 0 1384 1440>
     <"on" 2 1 7 2 0 61>
     <"charge" 2 100 7 2 65 70>
     <"on" 2 2 7 2 61 173>
     <"charge" 2 200 7 2 177 182>
     <"on" 2 3 7 2 173 285>
     <"charge" 2 300 7 2 289 294>
     <"on" 2 4 7 2 285 397>
     <"charge" 2 400 7 2 401 406>
     <"on" 2 5 7 2 397 509>
     <"charge" 2 500 7 2 513 518>
     <"on" 2 6 7 2 509 621>
     <"charge" 2 600 7 2 625 630>
     <"on" 2 7 7 2 621 733>
     <"charge" 2 700 7 2 737 742>
     <"on" 2 8 7 2 733 845>
     <"charge" 2 800 7 2 849 854>
     <"on" 2 9 7 2 845 957>
     <"charge" 2 900 7 2 961 966>
     <"on" 2 10 7 2 957 1069>
     <"charge" 2 1000 7 2 1073 1078>
     <"on" 2 11 7 2 1069 1181>
     <"charge" 2 1100 7 2 1185 1190>
     <"on" 2 12 7 2 1181 1293>
     <"charge" 2 1200 7 2 1297 1302>
     <"on" 2 13 7 2 1293 1405>
     <"charge" 2 1300 7 2 1409 1414>
     <"on" 2 14 7 2 1405 1440>
     <"on" 3 1 0 9 0 94>
     <"charge" 3 100 0 9 100 105>
     <"on" 3 2 0 9 94 202>
     <"charge" 3 200 0 9 208 213>
     <"on" 3 3 0 9 202 310>
     <"charge" 3 300 0 9 316 321>
     <"on" 3 4 0 9 310 418>
     <"charge" 3 400 0 9 424 429>
     <"on" 3 5 0 9 418 526>
     <"charge" 3 500 0 9 532 537>
     <"on" 3 6 0 9 526 634>
     <"charge" 3 600 0 9 640 645>
     <"on" 3 7 0 9 634 742>
     <"charge" 3 700 0 9 748 753>
     <"on" 3 8 0 9 742 850>
     <"charge" 3 800 0 9 856 861>
     <"on" 3 9 0 9 850 958>
     <"charge" 3 900 0 9 964 969>
     <"on" 3 10 0 9 958 1066>
     <"charge" 3 1000 0 9 1072 1077>
     <"on" 3 11 0 9 1066 1174>
     <"charge" 3 1100 0 9 1180 1185>
     <"on" 3 12 0 9 1174 1282>
     <"charge" 3 1200 0 9 1288 1293>
     <"on" 3 13 0 9 1282 1390>
     <"charge" 3 1300 0 9 1396 1401>
     <"on" 3 14 0 9 1390 1440>
     <"on" 4 1 1 4 0 9>
     <"charge" 4 100 1 4 13 18>
     <"on" 4 2 1 4 9 121>
     <"charge" 4 200 1 4 125 130>
     <"on" 4 3 1 4 121 233>
     <"charge" 4 300 1 4 237 242>
     <"on" 4 4 1 4 233 345>
     <"charge" 4 400 1 4 349 354>
     <"on" 4 5 1 4 345 457>
     <"charge" 4 500 1 4 461 466>
     <"on" 4 6 1 4 457 569>
     <"charge" 4 600 1 4 573 578>
     <"on" 4 7 1 4 569 681>
     <"charge" 4 700 1 4 685 690>
     <"on" 4 8 1 4 681 793>
     <"charge" 4 800 1 4 797 802>
     <"on" 4 9 1 4 793 905>
     <"charge" 4 900 1 4 909 914>
     <"on" 4 10 1 4 905 1017>
     <"charge" 4 1000 1 4 1021 1026>
     <"on" 4 11 1 4 1017 1129>
     <"charge" 4 1100 1 4 1133 1138>
     <"on" 4 12 1 4 1129 1241>
     <"charge" 4 1200 1 4 1245 1250>
     <"on" 4 13 1 4 1241 1353>
     <"charge" 4 1300 1 4 1357 1362>
     <"on" 4 14 1 4 1353 1440>
     <"on" 5 1 9 3 0 107>
     <"charge" 5 100 9 3 111 116>
     <"on" 5 2 9 3 107 219>
     <"charge" 5 200 9 3 223 228>
